quarter,Ticker,Company_Name,Name,Type,Estimated_Value
fq3-2020,LULU,Lululemon Athletica Inc.,Analyst_4330566,Analyst,1.25
fq3-2020,LULU,Lululemon Athletica Inc.,Analyst_1298857,Analyst,1.25
fq3-2020,LULU,Lululemon Athletica Inc.,Analyst_1077991,Analyst,1.25
fq3-2020,LULU,Lululemon Athletica Inc.,Analyst_2663710,Analyst,1.25
fq3-2020,LULU,Lululemon Athletica Inc.,Analyst_4601593,Analyst,1.25
fq3-2020,LULU,Lululemon Athletica Inc.,robert brand,Analyst,1.04
fq3-2020,LULU,Lululemon Athletica Inc.,Bill_Maurer,Analyst,1.04
fq3-2020,LULU,Lululemon Athletica Inc.,dalton,Analyst,1.04
fq3-2020,LULU,Lululemon Athletica Inc.,Zilvinas Speteliunas,Analyst,1.04
fq3-2020,LULU,Lululemon Athletica Inc.,Analyst_9491807,Analyst,1.02
fq3-2020,LULU,Lululemon Athletica Inc.,Analyst_2894824,Analyst,1.02
fq3-2020,LULU,Lululemon Athletica Inc.,DF_5082802,Analyst,1.01
fq3-2020,LULU,Lululemon Athletica Inc.,Analyst_6783762,Analyst,1
fq3-2020,LULU,Lululemon Athletica Inc.,Analyst_3714064,Analyst,1
fq3-2020,LULU,Lululemon Athletica Inc.,Rob Ford,Analyst,1
fq4-2020,LULU,Lululemon Athletica Inc.,LULU Reported Earnings,Generic,2.58
fq4-2020,LULU,Lululemon Athletica Inc.,Estimize Consensus,Generic,2.56
fq4-2020,LULU,Lululemon Athletica Inc.,Estimize Mean,Generic,2.48
fq4-2020,LULU,Lululemon Athletica Inc.,Wall Street Consensus,Generic,2.48
fq4-2020,LULU,Lululemon Athletica Inc.,ED_ETT_2109695,Analyst,2.58
fq4-2020,LULU,Lululemon Athletica Inc.,rpajam,Analyst,2.58
fq4-2020,LULU,Lululemon Athletica Inc.,PM,Analyst,2.59
fq4-2020,LULU,Lululemon Athletica Inc.,DF_5082802,Analyst,2.59
fq4-2020,LULU,Lululemon Athletica Inc.,kerry burrell,Analyst,2.57
fq4-2020,LULU,Lululemon Athletica Inc.,Zilvinas Speteliunas,Analyst,2.6
fq4-2020,LULU,Lululemon Athletica Inc.,Analyst_508786,Analyst,2.6
fq4-2020,LULU,Lululemon Athletica Inc.,Analyst_9735960,Analyst,2.56
fq4-2020,LULU,Lululemon Athletica Inc.,TBuckley,Analyst,2.6
fq4-2020,LULU,Lululemon Athletica Inc.,MatiasManero,Analyst,2.6
fq4-2020,LULU,Lululemon Athletica Inc.,Analyst_7674211,Analyst,2.61
fq4-2020,LULU,Lululemon Athletica Inc.,Analyst_6783762,Analyst,2.55
fq4-2020,LULU,Lululemon Athletica Inc.,Analyst_7015682,Analyst,2.55
fq4-2020,LULU,Lululemon Athletica Inc.,dalton,Analyst,2.55
fq4-2020,LULU,Lululemon Athletica Inc.,Analyst_8868583,Analyst,2.55
fq4-2020,LULU,Lululemon Athletica Inc.,Analyst_7794976,Analyst,2.54
fq4-2020,LULU,Lululemon Athletica Inc.,Rob Ford,Analyst,2.54
fq4-2020,LULU,Lululemon Athletica Inc.,Seandc37796,Analyst,2.54
fq4-2020,LULU,Lululemon Athletica Inc.,JABOM_AM,Analyst,2.62
fq4-2020,LULU,Lululemon Athletica Inc.,Philip Mascherino,Analyst,2.63
fq4-2020,LULU,Lululemon Athletica Inc.,Analyst_4853345,Analyst,2.53
fq4-2020,LULU,Lululemon Athletica Inc.,Analyst_7105015,Analyst,2.53
fq4-2020,LULU,Lululemon Athletica Inc.,Jen_F,Analyst,2.53
fq4-2020,LULU,Lululemon Athletica Inc.,AAFED,Analyst,2.53
fq4-2020,LULU,Lululemon Athletica Inc.,Analyst_5039344,Analyst,2.53
fq4-2020,LULU,Lululemon Athletica Inc.,Bill,Analyst,2.53
fq4-2020,LULU,Lululemon Athletica Inc.,omni,Analyst,2.53
fq4-2020,LULU,Lululemon Athletica Inc.,Analyst_5991398,Analyst,2.52
fq4-2020,LULU,Lululemon Athletica Inc.,MA221,Analyst,2.52
fq4-2020,LULU,Lululemon Athletica Inc.,Bill_Maurer,Analyst,2.64
fq1-2020,ACET,Aceto Corporation,ACET Reported Earnings,Generic,-0.59
fq1-2020,ACET,Aceto Corporation,Estimize Consensus,Generic,0.07
fq1-2020,ACET,Aceto Corporation,Estimize Mean,Generic,0.15
fq1-2020,ACET,Aceto Corporation,Bill,Analyst,-0.15
fq1-2020,ACET,Aceto Corporation,Josh Dulberger,Analyst,0.28
fq1-2020,ACET,Aceto Corporation,bsears2386,Analyst,0.31
fq2-2020,ACET,Aceto Corporation,ACET Reported Earnings,Generic,-0.59
fq2-2020,ACET,Aceto Corporation,Estimize Consensus,Generic,0.07
fq2-2020,ACET,Aceto Corporation,Estimize Mean,Generic,0.15
fq2-2020,ACET,Aceto Corporation,Bill,Analyst,-0.15
fq2-2020,ACET,Aceto Corporation,Josh Dulberger,Analyst,0.28
fq2-2020,ACET,Aceto Corporation,bsears2386,Analyst,0.31
fq3-2020,ACET,Aceto Corporation,ACET Reported Earnings,Generic,-0.59
fq3-2020,ACET,Aceto Corporation,Estimize Consensus,Generic,0.07
fq3-2020,ACET,Aceto Corporation,Estimize Mean,Generic,0.15
fq3-2020,ACET,Aceto Corporation,Bill,Analyst,-0.15
fq3-2020,ACET,Aceto Corporation,Josh Dulberger,Analyst,0.28
fq3-2020,ACET,Aceto Corporation,bsears2386,Analyst,0.31
fq4-2020,ACET,Aceto Corporation,ACET Reported Earnings,Generic,-0.59
fq4-2020,ACET,Aceto Corporation,Estimize Consensus,Generic,0.07
fq4-2020,ACET,Aceto Corporation,Estimize Mean,Generic,0.15
fq4-2020,ACET,Aceto Corporation,Bill,Analyst,-0.15
fq4-2020,ACET,Aceto Corporation,Josh Dulberger,Analyst,0.28
fq4-2020,ACET,Aceto Corporation,bsears2386,Analyst,0.31
fq1-2020,ACHC,"Acadia Healthcare Company, Inc.",ACHC Reported Earnings,Generic,0.42
fq1-2020,ACHC,"Acadia Healthcare Company, Inc.",ACHC Guidance,Generic,0.4
fq1-2020,ACHC,"Acadia Healthcare Company, Inc.",Estimize Consensus,Generic,0.39
fq1-2020,ACHC,"Acadia Healthcare Company, Inc.",Estimize Mean,Generic,0.41
fq1-2020,ACHC,"Acadia Healthcare Company, Inc.",Wall Street Consensus,Generic,0.38
fq1-2020,ACHC,"Acadia Healthcare Company, Inc.",Frederick Tremblay,Analyst,0.4
fq1-2020,ACHC,"Acadia Healthcare Company, Inc.",Ben Jen,Analyst,0.4
fq1-2020,ACHC,"Acadia Healthcare Company, Inc.",Bill,Analyst,0.39
fq1-2020,ACHC,"Acadia Healthcare Company, Inc.",Analyst_2777191,Analyst,0.37
fq1-2020,ACHC,"Acadia Healthcare Company, Inc.",Analyst_1675311,Analyst,0.48
fq2-2020,ACHC,"Acadia Healthcare Company, Inc.",ACHC Reported Earnings,Generic,0.54
fq2-2020,ACHC,"Acadia Healthcare Company, Inc.",Estimize Consensus,Generic,0.41
fq2-2020,ACHC,"Acadia Healthcare Company, Inc.",Estimize Mean,Generic,0.41
fq2-2020,ACHC,"Acadia Healthcare Company, Inc.",Wall Street Consensus,Generic,0.39
fq2-2020,ACHC,"Acadia Healthcare Company, Inc.",Analyst_1675311,Analyst,0.49
fq2-2020,ACHC,"Acadia Healthcare Company, Inc.",Medic2525,Analyst,0.41
fq2-2020,ACHC,"Acadia Healthcare Company, Inc.",Bill,Analyst,0.4
fq2-2020,ACHC,"Acadia Healthcare Company, Inc.",Sentinel,Analyst,0.38
fq2-2020,ACHC,"Acadia Healthcare Company, Inc.",Analyst_8135238,Analyst,0.38
fq3-2020,ACHC,"Acadia Healthcare Company, Inc.",ACHC Reported Earnings,Generic,0.68
fq3-2020,ACHC,"Acadia Healthcare Company, Inc.",Estimize Consensus,Generic,0.57
fq3-2020,ACHC,"Acadia Healthcare Company, Inc.",Estimize Mean,Generic,0.55
fq3-2020,ACHC,"Acadia Healthcare Company, Inc.",Wall Street Consensus,Generic,0.54
fq3-2020,ACHC,"Acadia Healthcare Company, Inc.",Bill,Analyst,0.57
fq3-2020,ACHC,"Acadia Healthcare Company, Inc.",Ben Jen,Analyst,0.57
fq3-2020,ACHC,"Acadia Healthcare Company, Inc.",Analyst_1675311,Analyst,0.5
fq4-2020,ACHC,"Acadia Healthcare Company, Inc.",ACHC Reported Earnings,Generic,1.13
fq4-2020,ACHC,"Acadia Healthcare Company, Inc.",ACHC Guidance,Generic,0.7
fq4-2020,ACHC,"Acadia Healthcare Company, Inc.",Estimize Mean,Generic,-
fq4-2020,ACHC,"Acadia Healthcare Company, Inc.",Wall Street Consensus,Generic,0.64
fq4-2020,ACHC,"Acadia Healthcare Company, Inc.",Bill,Analyst,0.71
fq1-2020,ACIA,"Acacia Communications, Inc.",ACIA Reported Earnings,Generic,0.54
fq1-2020,ACIA,"Acacia Communications, Inc.",Estimize Consensus,Generic,0.4
fq1-2020,ACIA,"Acacia Communications, Inc.",Estimize Mean,Generic,0.4
fq1-2020,ACIA,"Acacia Communications, Inc.",Wall Street Consensus,Generic,0.38
fq1-2020,ACIA,"Acacia Communications, Inc.",Dominantstock,Analyst,0.43
fq1-2020,ACIA,"Acacia Communications, Inc.",Bill,Analyst,0.42
fq1-2020,ACIA,"Acacia Communications, Inc.",Ben Jen,Analyst,0.4
fq1-2020,ACIA,"Acacia Communications, Inc.",Zilvinas Speteliunas,Analyst,0.4
fq1-2020,ACIA,"Acacia Communications, Inc.",Frederick Tremblay,Analyst,0.39
fq1-2020,ACIA,"Acacia Communications, Inc.",Analyst_2777191,Analyst,0.38
fq1-2020,ACIA,"Acacia Communications, Inc.",Alex Henderson,Analyst,0.35
fq2-2020,ACIA,"Acacia Communications, Inc.",ACIA Reported Earnings,Generic,0.65
fq2-2020,ACIA,"Acacia Communications, Inc.",Estimize Consensus,Generic,0.53
fq2-2020,ACIA,"Acacia Communications, Inc.",Estimize Mean,Generic,0.49
fq2-2020,ACIA,"Acacia Communications, Inc.",Wall Street Consensus,Generic,0.5
fq2-2020,ACIA,"Acacia Communications, Inc.",Medic2525,Analyst,0.57
fq2-2020,ACIA,"Acacia Communications, Inc.",Zilvinas Speteliunas,Analyst,0.52
fq2-2020,ACIA,"Acacia Communications, Inc.",Sentinel,Analyst,0.49
fq2-2020,ACIA,"Acacia Communications, Inc.",Dominantstock,Analyst,0.48
fq2-2020,ACIA,"Acacia Communications, Inc.",Bill,Analyst,0.48
fq2-2020,ACIA,"Acacia Communications, Inc.",Alex Henderson,Analyst,0.45
fq2-2020,ACIA,"Acacia Communications, Inc.",Frederick Tremblay,Analyst,0.41
fq3-2020,ACIA,"Acacia Communications, Inc.",ACIA Reported Earnings,Generic,0.78
fq3-2020,ACIA,"Acacia Communications, Inc.",Estimize Consensus,Generic,0.63
fq3-2020,ACIA,"Acacia Communications, Inc.",Estimize Mean,Generic,0.61
fq3-2020,ACIA,"Acacia Communications, Inc.",Wall Street Consensus,Generic,0.58
fq3-2020,ACIA,"Acacia Communications, Inc.",Bill_Maurer,Analyst,0.66
fq3-2020,ACIA,"Acacia Communications, Inc.",Bill,Analyst,0.64
fq3-2020,ACIA,"Acacia Communications, Inc.",Zilvinas Speteliunas,Analyst,0.63
fq3-2020,ACIA,"Acacia Communications, Inc.",Ben Jen,Analyst,0.62
fq3-2020,ACIA,"Acacia Communications, Inc.",Madmoni,Analyst,0.59
fq3-2020,ACIA,"Acacia Communications, Inc.",Alex Henderson,Analyst,0.58
fq3-2020,ACIA,"Acacia Communications, Inc.",Dominantstock,Analyst,0.54
fq4-2020,ACIA,"Acacia Communications, Inc.",ACIA Reported Earnings,Generic,0.78
fq4-2020,ACIA,"Acacia Communications, Inc.",Estimize Consensus,Generic,0.63
fq4-2020,ACIA,"Acacia Communications, Inc.",Estimize Mean,Generic,0.61
fq4-2020,ACIA,"Acacia Communications, Inc.",Wall Street Consensus,Generic,0.58
fq4-2020,ACIA,"Acacia Communications, Inc.",Bill_Maurer,Analyst,0.66
fq4-2020,ACIA,"Acacia Communications, Inc.",Bill,Analyst,0.64
fq4-2020,ACIA,"Acacia Communications, Inc.",Zilvinas Speteliunas,Analyst,0.63
fq4-2020,ACIA,"Acacia Communications, Inc.",Ben Jen,Analyst,0.62
fq4-2020,ACIA,"Acacia Communications, Inc.",Madmoni,Analyst,0.59
fq4-2020,ACIA,"Acacia Communications, Inc.",Alex Henderson,Analyst,0.58
fq4-2020,ACIA,"Acacia Communications, Inc.",Dominantstock,Analyst,0.54
fq1-2020,ACIW,"ACI Worldwide, Inc.",ACIW Reported Earnings,Generic,-0.21
fq1-2020,ACIW,"ACI Worldwide, Inc.",Estimize Consensus,Generic,0.07
fq1-2020,ACIW,"ACI Worldwide, Inc.",Estimize Mean,Generic,0.07
fq1-2020,ACIW,"ACI Worldwide, Inc.",Wall Street Consensus,Generic,0.08
fq1-2020,ACIW,"ACI Worldwide, Inc.",Zilvinas Speteliunas,Analyst,0.03
fq1-2020,ACIW,"ACI Worldwide, Inc.",Bill,Analyst,0.05
fq1-2020,ACIW,"ACI Worldwide, Inc.",Frederick Tremblay,Analyst,0.06
fq1-2020,ACIW,"ACI Worldwide, Inc.",Analyst_6060300,Analyst,0.08
fq1-2020,ACIW,"ACI Worldwide, Inc.",Analyst_67392,Analyst,0.09
fq1-2020,ACIW,"ACI Worldwide, Inc.",Analyst_2639666,Analyst,0.11
fq2-2020,ACIW,"ACI Worldwide, Inc.",ACIW Reported Earnings,Generic,0.28
fq2-2020,ACIW,"ACI Worldwide, Inc.",Estimize Consensus,Generic,0.08
fq2-2020,ACIW,"ACI Worldwide, Inc.",Estimize Mean,Generic,0.12
fq2-2020,ACIW,"ACI Worldwide, Inc.",Wall Street Consensus,Generic,0.15
fq2-2020,ACIW,"ACI Worldwide, Inc.",Sentinel,Analyst,0.31
fq2-2020,ACIW,"ACI Worldwide, Inc.",Bill,Analyst,0.09
fq2-2020,ACIW,"ACI Worldwide, Inc.",Medic2525,Analyst,0.09
fq2-2020,ACIW,"ACI Worldwide, Inc.",Zilvinas Speteliunas,Analyst,0.08
fq2-2020,ACIW,"ACI Worldwide, Inc.",Mayank Tandon,Analyst,0.07
fq2-2020,ACIW,"ACI Worldwide, Inc.",Analyst_2968735,Analyst,0.05
fq3-2020,ACIW,"ACI Worldwide, Inc.",ACIW Reported Earnings,Generic,0.34
fq3-2020,ACIW,"ACI Worldwide, Inc.",Estimize Consensus,Generic,0.48
fq3-2020,ACIW,"ACI Worldwide, Inc.",Estimize Mean,Generic,0.43
fq3-2020,ACIW,"ACI Worldwide, Inc.",Wall Street Consensus,Generic,0.41
fq3-2020,ACIW,"ACI Worldwide, Inc.",Mayank Tandon,Analyst,0.29
fq3-2020,ACIW,"ACI Worldwide, Inc.",Ben Jen,Analyst,0.47
fq3-2020,ACIW,"ACI Worldwide, Inc.",Bill,Analyst,0.48
fq3-2020,ACIW,"ACI Worldwide, Inc.",Zilvinas Speteliunas,Analyst,0.48
fq4-2020,ACIW,"ACI Worldwide, Inc.",ACIW Reported Earnings,Generic,0.8
fq4-2020,ACIW,"ACI Worldwide, Inc.",Estimize Consensus,Generic,0.78
fq4-2020,ACIW,"ACI Worldwide, Inc.",Estimize Mean,Generic,0.78
fq4-2020,ACIW,"ACI Worldwide, Inc.",Wall Street Consensus,Generic,0.78
fq4-2020,ACIW,"ACI Worldwide, Inc.",Zilvinas Speteliunas,Analyst,0.8
fq4-2020,ACIW,"ACI Worldwide, Inc.",Mayank Tandon,Analyst,0.79
fq4-2020,ACIW,"ACI Worldwide, Inc.",Bill,Analyst,0.76
fq1-2020,ACLS,"Axcelis Technologies, Inc.",ACLS Reported Earnings,Generic,0.33
fq1-2020,ACLS,"Axcelis Technologies, Inc.",ACLS Guidance,Generic,0.3
fq1-2020,ACLS,"Axcelis Technologies, Inc.",Estimize Consensus,Generic,0.27
fq1-2020,ACLS,"Axcelis Technologies, Inc.",Estimize Mean,Generic,0.27
fq1-2020,ACLS,"Axcelis Technologies, Inc.",Wall Street Consensus,Generic,0.26
fq1-2020,ACLS,"Axcelis Technologies, Inc.",kobv,Analyst,0.3
fq1-2020,ACLS,"Axcelis Technologies, Inc.",Analyst_2777191,Analyst,0.3
fq1-2020,ACLS,"Axcelis Technologies, Inc.",Zilvinas Speteliunas,Analyst,0.3
fq1-2020,ACLS,"Axcelis Technologies, Inc.",Ron,Analyst,0.23
fq1-2020,ACLS,"Axcelis Technologies, Inc.",Frederick Tremblay,Analyst,0.23
fq1-2020,ACLS,"Axcelis Technologies, Inc.",Bill,Analyst,0.23
fq2-2020,ACLS,"Axcelis Technologies, Inc.",ACLS Reported Earnings,Generic,0.39
fq2-2020,ACLS,"Axcelis Technologies, Inc.",Estimize Consensus,Generic,0.31
fq2-2020,ACLS,"Axcelis Technologies, Inc.",Estimize Mean,Generic,0.31
fq2-2020,ACLS,"Axcelis Technologies, Inc.",Wall Street Consensus,Generic,0.29
fq2-2020,ACLS,"Axcelis Technologies, Inc.",jean_acciari,Analyst,0.34
fq2-2020,ACLS,"Axcelis Technologies, Inc.",Bill,Analyst,0.3
fq2-2020,ACLS,"Axcelis Technologies, Inc.",Zilvinas Speteliunas,Analyst,0.3
fq2-2020,ACLS,"Axcelis Technologies, Inc.",Sentinel,Analyst,0.28
fq3-2020,ACLS,"Axcelis Technologies, Inc.",ACLS Reported Earnings,Generic,0.32
fq3-2020,ACLS,"Axcelis Technologies, Inc.",ACLS Guidance,Generic,0.24
fq3-2020,ACLS,"Axcelis Technologies, Inc.",Estimize Consensus,Generic,0.29
fq3-2020,ACLS,"Axcelis Technologies, Inc.",Estimize Mean,Generic,0.29
fq3-2020,ACLS,"Axcelis Technologies, Inc.",Wall Street Consensus,Generic,0.24
fq3-2020,ACLS,"Axcelis Technologies, Inc.",Vladimir Solodukhin,Analyst,0.33
fq3-2020,ACLS,"Axcelis Technologies, Inc.",jean_acciari,Analyst,0.3
fq3-2020,ACLS,"Axcelis Technologies, Inc.",Bill,Analyst,0.29
fq3-2020,ACLS,"Axcelis Technologies, Inc.",Zilvinas Speteliunas,Analyst,0.29
fq3-2020,ACLS,"Axcelis Technologies, Inc.",Ben Jen,Analyst,0.29
fq3-2020,ACLS,"Axcelis Technologies, Inc.",Madmoni,Analyst,0.25
fq4-2020,ACLS,"Axcelis Technologies, Inc.",ACLS Reported Earnings,Generic,0.43
fq4-2020,ACLS,"Axcelis Technologies, Inc.",ACLS Guidance,Generic,0.32
fq4-2020,ACLS,"Axcelis Technologies, Inc.",Estimize Consensus,Generic,0.34
fq4-2020,ACLS,"Axcelis Technologies, Inc.",Estimize Mean,Generic,0.33
fq4-2020,ACLS,"Axcelis Technologies, Inc.",Wall Street Consensus,Generic,0.32
fq4-2020,ACLS,"Axcelis Technologies, Inc.",Bill,Analyst,0.36
fq4-2020,ACLS,"Axcelis Technologies, Inc.",Zilvinas Speteliunas,Analyst,0.35
fq4-2020,ACLS,"Axcelis Technologies, Inc.",brandyperrell,Analyst,0.34
fq4-2020,ACLS,"Axcelis Technologies, Inc.",Vladimir Solodukhin,Analyst,0.34
fq4-2020,ACLS,"Axcelis Technologies, Inc.",Analyst_8113162,Analyst,0.34
fq4-2020,ACLS,"Axcelis Technologies, Inc.",N. Quinn Bolton,Analyst,0.32
fq4-2020,ACLS,"Axcelis Technologies, Inc.",Analyst_1272680,Analyst,0.27
fq1-2020,ACM,AECOM Technology Corporation,ACM Reported Earnings,Generic,0.46
fq1-2020,ACM,AECOM Technology Corporation,Estimize Consensus,Generic,0.7
fq1-2020,ACM,AECOM Technology Corporation,Estimize Mean,Generic,0.7
fq1-2020,ACM,AECOM Technology Corporation,Wall Street Consensus,Generic,0.67
fq1-2020,ACM,AECOM Technology Corporation,Bob S.,Analyst,0.67
fq1-2020,ACM,AECOM Technology Corporation,Frederick Tremblay,Analyst,0.68
fq1-2020,ACM,AECOM Technology Corporation,Bill,Analyst,0.69
fq1-2020,ACM,AECOM Technology Corporation,Sentinel,Analyst,0.71
fq1-2020,ACM,AECOM Technology Corporation,Medic2525,Analyst,0.71
fq1-2020,ACM,AECOM Technology Corporation,Proximilar AI,Analyst,0.72
fq2-2020,ACM,AECOM Technology Corporation,ACM Reported Earnings,Generic,0.55
fq2-2020,ACM,AECOM Technology Corporation,Estimize Consensus,Generic,0.5
fq2-2020,ACM,AECOM Technology Corporation,Estimize Mean,Generic,0.5
fq2-2020,ACM,AECOM Technology Corporation,Wall Street Consensus,Generic,0.5
fq2-2020,ACM,AECOM Technology Corporation,Frederick Tremblay,Analyst,0.54
fq2-2020,ACM,AECOM Technology Corporation,Ben Jen,Analyst,0.51
fq2-2020,ACM,AECOM Technology Corporation,Bill,Analyst,0.51
fq2-2020,ACM,AECOM Technology Corporation,Analyst_9047766,Analyst,0.5
fq2-2020,ACM,AECOM Technology Corporation,Analyst_2777191,Analyst,0.46
fq3-2020,ACM,AECOM Technology Corporation,ACM Reported Earnings,Generic,0.55
fq3-2020,ACM,AECOM Technology Corporation,Estimize Consensus,Generic,0.52
fq3-2020,ACM,AECOM Technology Corporation,Estimize Mean,Generic,0.52
fq3-2020,ACM,AECOM Technology Corporation,Wall Street Consensus,Generic,0.5
fq3-2020,ACM,AECOM Technology Corporation,jean_acciari,Analyst,0.55
fq3-2020,ACM,AECOM Technology Corporation,Sentinel,Analyst,0.52
fq3-2020,ACM,AECOM Technology Corporation,Bill,Analyst,0.51
fq3-2020,ACM,AECOM Technology Corporation,Medic2525,Analyst,0.51
fq4-2020,ACM,AECOM Technology Corporation,ACM Reported Earnings,Generic,0.6
fq4-2020,ACM,AECOM Technology Corporation,Estimize Consensus,Generic,0.59
fq4-2020,ACM,AECOM Technology Corporation,Estimize Mean,Generic,0.59
fq4-2020,ACM,AECOM Technology Corporation,Wall Street Consensus,Generic,0.57
fq4-2020,ACM,AECOM Technology Corporation,Ron,Analyst,0.59
fq4-2020,ACM,AECOM Technology Corporation,Bill,Analyst,0.59
fq4-2020,ACM,AECOM Technology Corporation,Ben Jen,Analyst,0.58
fq4-2020,ACM,AECOM Technology Corporation,Analyst_umbi,Analyst,0.63
fq4-2020,ACM,AECOM Technology Corporation,Analyst_2290586,Analyst,0.56
fq1-2020,ACN,Accenture plc,ACN Reported Earnings,Generic,2.09
fq1-2020,ACN,Accenture plc,Estimize Consensus,Generic,2.04
fq1-2020,ACN,Accenture plc,Estimize Mean,Generic,2.03
fq1-2020,ACN,Accenture plc,Wall Street Consensus,Generic,2
fq1-2020,ACN,Accenture plc,Analyst_269716,Analyst,2.09
fq1-2020,ACN,Accenture plc,Analyst_Lemvigh,Analyst,2.09
fq1-2020,ACN,Accenture plc,Ramsey El-Assal,Analyst,2.08
fq1-2020,ACN,Accenture plc,Analyst_1872846,Analyst,2.08
fq1-2020,ACN,Accenture plc,Analyst_5963436,Analyst,2.1
fq1-2020,ACN,Accenture plc,dbarkalov,Analyst,2.1
fq1-2020,ACN,Accenture plc,Proximilar AI,Analyst,2.1
fq1-2020,ACN,Accenture plc,Mikel618,Analyst,2.06
fq1-2020,ACN,Accenture plc,uncommonsense,Analyst,2.05
fq1-2020,ACN,Accenture plc,Analyst_8532270,Analyst,2.05
fq1-2020,ACN,Accenture plc,Tappa69,Analyst,2.05
fq1-2020,ACN,Accenture plc,Analyst_umbi,Analyst,2.04
fq1-2020,ACN,Accenture plc,Analyst_9676000,Analyst,2.04
fq1-2020,ACN,Accenture plc,Frederick Tremblay,Analyst,2.03
fq1-2020,ACN,Accenture plc,Bill,Analyst,2.03
fq1-2020,ACN,Accenture plc,Zilvinas Speteliunas,Analyst,2.03
fq1-2020,ACN,Accenture plc,PJH,Analyst,2.02
fq1-2020,ACN,Accenture plc,Bothard,Analyst,2.01
fq1-2020,ACN,Accenture plc,Sentinel,Analyst,2.01
fq1-2020,ACN,Accenture plc,Frank Atkins,Analyst,2
fq1-2020,ACN,Accenture plc,Analyst_4705359,Analyst,2
fq1-2020,ACN,Accenture plc,Analyst_6414753,Analyst,2
fq1-2020,ACN,Accenture plc,Bob S.,Analyst,2
fq1-2020,ACN,Accenture plc,Joseph Foresi,Analyst,1.97
fq1-2020,ACN,Accenture plc,BirdT,Analyst,1.96
fq1-2020,ACN,Accenture plc,Torn010,Analyst,1.88
fq2-2020,ACN,Accenture plc,ACN Reported Earnings,Generic,1.91
fq2-2020,ACN,Accenture plc,Estimize Consensus,Generic,1.74
fq2-2020,ACN,Accenture plc,Estimize Mean,Generic,1.76
fq2-2020,ACN,Accenture plc,Wall Street Consensus,Generic,1.72
fq2-2020,ACN,Accenture plc,Analyst_5963436,Analyst,1.87
fq2-2020,ACN,Accenture plc,Cmelan,Analyst,1.84
fq2-2020,ACN,Accenture plc,Analyst_1872846,Analyst,1.83
fq2-2020,ACN,Accenture plc,Analyst_269716,Analyst,1.83
fq2-2020,ACN,Accenture plc,Zilvinas Speteliunas,Analyst,1.78
fq2-2020,ACN,Accenture plc,Bill,Analyst,1.77
fq2-2020,ACN,Accenture plc,Frank Atkins,Analyst,1.76
fq2-2020,ACN,Accenture plc,Frederick Tremblay,Analyst,1.76
fq2-2020,ACN,Accenture plc,GregTripple,Analyst,1.75
fq2-2020,ACN,Accenture plc,uncommonsense,Analyst,1.75
fq2-2020,ACN,Accenture plc,Philip Mascherino,Analyst,1.75
fq2-2020,ACN,Accenture plc,Analyst_8202295,Analyst,1.74
fq2-2020,ACN,Accenture plc,Analyst_9676000,Analyst,1.74
fq2-2020,ACN,Accenture plc,Sentinel,Analyst,1.73
fq2-2020,ACN,Accenture plc,Analyst_8532270,Analyst,1.73
fq2-2020,ACN,Accenture plc,Analyst_8260576,Analyst,1.68
fq2-2020,ACN,Accenture plc,Joseph Foresi,Analyst,1.67
fq3-2020,ACN,Accenture plc,ACN Reported Earnings,Generic,1.9
fq3-2020,ACN,Accenture plc,Estimize Consensus,Generic,1.9
fq3-2020,ACN,Accenture plc,Estimize Mean,Generic,1.93
fq3-2020,ACN,Accenture plc,Wall Street Consensus,Generic,1.85
fq3-2020,ACN,Accenture plc,Zilvinas Speteliunas,Analyst,1.9
fq3-2020,ACN,Accenture plc,David Shoko,Analyst,1.9
fq3-2020,ACN,Accenture plc,DF_5082802,Analyst,1.9
fq3-2020,ACN,Accenture plc,Analyst_9676000,Analyst,1.9
fq3-2020,ACN,Accenture plc,omni,Analyst,1.9
fq3-2020,ACN,Accenture plc,uncommonsense,Analyst,1.91
fq3-2020,ACN,Accenture plc,Analyst_46690,Analyst,1.91
fq3-2020,ACN,Accenture plc,Analyst_4961180,Analyst,1.91
fq3-2020,ACN,Accenture plc,Joseph Foresi,Analyst,1.88
fq3-2020,ACN,Accenture plc,Alethia Young,Analyst,1.88
fq3-2020,ACN,Accenture plc,serpyou,Analyst,1.88
fq3-2020,ACN,Accenture plc,Tappa69,Analyst,1.92
fq3-2020,ACN,Accenture plc,Helsou,Analyst,1.88
fq3-2020,ACN,Accenture plc,Bill,Analyst,1.88
fq3-2020,ACN,Accenture plc,Sentinel,Analyst,1.87
fq3-2020,ACN,Accenture plc,Analyst_1536505,Analyst,1.94
fq3-2020,ACN,Accenture plc,Analyst_8532270,Analyst,1.85
fq3-2020,ACN,Accenture plc,Malette,Analyst,1.95
fq3-2020,ACN,Accenture plc,Mikel618,Analyst,1.83
fq3-2020,ACN,Accenture plc,Analyst_9765225,Analyst,1.8
fq3-2020,ACN,Accenture plc,Analyst_269716,Analyst,2.07
fq3-2020,ACN,Accenture plc,GregTripple,Analyst,2.1
fq3-2020,ACN,Accenture plc,Frank Atkins,Analyst,2.15
fq3-2020,ACN,Accenture plc,Analyst_5963436,Analyst,2.15
fq4-2020,ACN,Accenture plc,ACN Reported Earnings,Generic,1.7
